author,title,source,time
TheWraith86,"Rivals, Marvelous or Marvel less?",showbot,Scraped
TheWraith86,"Tadpool Memes, The Animated Show",showbot,Scraped
TheWraith86,"Tequila, wants to kill ya",showbot,Scraped
WindMagus, A Business of Thrones,YouTube,2024-12-05 12:14:48.201164
WindMagus, Compressed Johnson,YouTube,2024-12-05 12:37:09.409842
WindMagus, Its not the carpet and the curtains,YouTube,2024-12-05 12:01:30.667616
WindMagus,A Business of Thrones,showbot,Scraped
WindMagus,Compressed Johnson,showbot,Scraped
WindMagus,Its not the carpet and the curtains,showbot,Scraped
Windmagus,Did you eat the powdered jelly donut?,showbot,Scraped
Windmagus,Isn’t a vodka robot just called Bender?,showbot,Scraped
Windmagus,Say hello to my little Hostess!,showbot,Scraped
Windmagus,The changing of the pope,showbot,Scraped
Windmagus,They kind of have a hole,showbot,Scraped
Windmagus,Where’s the gaming beef?,showbot,Scraped
ZoeBringsBacon,Drug Induced Weird,showbot,Scraped
ZoeBringsBacon,I Want It So Thick I Can Chew It,showbot,Scraped
ZoeBringsBacon,Not All Pasta Shapes Are Created Equally,showbot,Scraped
ZoeBringsBacon,Skating With Vodka Holes,showbot,Scraped
ambassador_domo,Boston Creme Kryptonite,showbot,Scraped
ambassador_domo,Cheerio Vodka Robots Shaken not Stirred,showbot,Scraped
ambassador_domo,Powered Do-Nettes,showbot,Scraped
ambassador_domo,RedFraggle Sleep Ninja,showbot,Scraped
ambassador_domo,"The Morning's Here, The Morning's Here (s)",showbot,Scraped
benjin006,Gag me with Donut Powder,showbot,Scraped
benjin006,Red Fraggle Prophecy,showbot,Scraped
gknee_,In The The Kind Of Funny Looking Area,showbot,Scraped
gknee_,Scott Complains To The Genetic Society,showbot,Scraped
gknee_,Scott Won't Be Talked Down From That Hill,showbot,Scraped
ikcor_,Hari Kari Donuts,showbot,Scraped
ikcor_,"Soorry, Canadians!",showbot,Scraped
ikcor_,The Chuck Mangione Effect,showbot,Scraped
ikcor_,The Dune Brain Fart Must Flow,showbot,Scraped
le_sarge,Does the Valance Match the Curtains?,showbot,Scraped
le_sarge,Game of Thrones in the Business World,showbot,Scraped
le_sarge,I can definitely see why YOU confuse them,showbot,Scraped
le_sarge,Let Me Tell You About Soaking,showbot,Scraped
le_sarge,Mark Tucci and Stanley Strong,showbot,Scraped
le_sarge,Noncanon Pasta Shapes,showbot,Scraped
le_sarge,Some People are Dumbasses,showbot,Scraped
le_sarge,"Thanks, College Explainer!",showbot,Scraped
le_sarge,The Avengers and Robocop Save the Clocktower,showbot,Scraped
redfraggle3,Ample reservoir,showbot,Scraped
redfraggle3,RedFraggle Donut Prophecy,showbot,Scraped
redfraggle3,RedFraggle Interrogation,showbot,Scraped
redfraggle3,Train for the powder,showbot,Scraped
trpw,"(s) Tequila, Tequila, Party, Party Party (Zombie - The Cranberries)",showbot,Scraped
trpw,"(v) Holy Clustering Cheerios, Batman!",showbot,Scraped
trpw,Achieving a Erection Blah Blah Blah,showbot,Scraped
trpw,Calling Now to Move the Needle,showbot,Scraped
trpw,Coming Out of the White Queen's Crotch,showbot,Scraped
trpw,Fingering the Donut Hole,showbot,Scraped
trpw,GKnee's Magic Lamp,showbot,Scraped
trpw,Go Where You Can Move The Needle,showbot,Scraped
trpw,Hot Hamburger Layer (preshow),showbot,Scraped
trpw,Inhaling the (sugar) powder,showbot,Scraped
trpw,Jacked Valance,showbot,Scraped
trpw,On Friends Me Now,showbot,Scraped
trpw,Other Canadians are available,showbot,Scraped
trpw,Other Canadians are available. Just not important to us,showbot,Scraped
trpw,Robocop Cameo,showbot,Scraped
trpw,Slow Methodic Brain Fart,showbot,Scraped
trpw,The Dafoe-Busey-Buscemi Energy Concordance,showbot,Scraped
trpw,The Personal Massagers were the Friends we found along the way,showbot,Scraped
trpw,The Reservoir is Ample,showbot,Scraped
trpw,The Reservoir is Ample. I Repeat. The Reservoir is Ample,showbot,Scraped
trpw,The Uncompressed Scott Johnson,showbot,Scraped
trpw,Wait a minute! Does Scott Love Fury Road?,showbot,Scraped
WindMagus, I can definitely Ska why you like it,YouTube,2024-12-05 12:40:41.453167
